Customer ID,Name,Surname,Gender,Birthdate,Amount,Date,Merchant Name,Category,Age,Month
284798,Kelly,Gonzalez,M,1982-10-25,293.17,2023-04-16,Downs LLC,Clothing,44,4
32647,Nathaniel,Johnson,F,1993-10-22,219.82,2023-03-22,"Gates, Schmidt and Kline",Market,33,3
499357,John,Harris,M,1969-10-28,804.09,2023-05-07,Wagner Inc,Electronics,57,5
819513,Joyce,Holmes,F,1957-10-31,429.47,2023-07-26,Hendricks Ltd,Electronics,69,7
226431,Jacob,Mcdonald,M,1972-10-27,50.37,2023-07-04,Perez and Sons,Restaurant,54,7
92294,Gary,Phillips,M,1982-10-25,495.27,2023-01-14,"Campbell, Khan and Lee",Electronics,44,1
197741,Aaron,Cox,F,1990-10-23,293.94,2023-05-02,Koch-Douglas,Clothing,36,5
939001,Rachael,Shaffer,M,1991-10-23,321.44,2023-01-28,"Hooper, Collins and Fowler",Travel,35,1
956189,Tristan,Richmond,F,1984-10-24,2036.9,2023-04-12,Ball PLC,Travel,42,4
908073,Eduardo,Vazquez,Unknown,1980-10-25,151.99,2023-05-14,"Shannon, Turner and Greene",Clothing,46,5
892551,Stephanie,Stafford,F,2001-10-20,106.64,2023-01-23,Paul-Strong,Cosmetic,25,1
974444,Amanda,Kelly,Unknown,1980-10-25,188.11,2023-04-23,Kaufman-Williams,Electronics,46,4
870760,Michael,Martin,Unknown,1977-10-26,1409.76,2023-08-14,Collins-Weaver,Travel,49,8
784495,Gina,Sexton,M,1996-10-21,92.94,2023-08-01,Lane PLC,Restaurant,30,8
740507,Darin,Patton,F,1972-10-27,635.03,2023-04-06,"Willis, Rodriguez and Watson",Electronics,54,4
98543,Karen,Collins,M,1960-10-30,103.8,2023-02-05,Anderson Ltd,Clothing,66,2
376832,Pamela,Farrell,F,1963-10-30,67.12,2023-01-30,"Douglas, Howell and Cabrera",Clothing,63,1
293531,Tracy,Hernandez,M,1983-10-25,1740.31,2023-04-22,Macdonald Ltd,Travel,43,4
929533,Stephen,Taylor,M,1967-10-29,46.23,2023-05-15,"Oneal, Miller and Arellano",Market,59,5
231329,William,Williams,F,1992-10-22,780.71,2023-09-05,Andrews-Austin,Travel,34,9
394353,Kathy,Garrett,M,1984-10-24,48.42,2023-09-08,Acevedo PLC,Cosmetic,42,9
996411,Shelia,Fernandez,M,1949-11-02,455.64,2023-10-08,Henderson LLC,Market,77,10
625826,Sydney,Curtis,F,1990-10-23,265.35,2023-01-09,Shaw-Cole,Market,36,1
271203,Jessica,Kennedy,M,1964-10-29,498.4,2023-02-11,Rogers and Sons,Electronics,62,2
646469,Daniel,Johnson,F,1963-10-30,1106.91,2023-09-06,Frost-Chan,Travel,63,9
218340,Corey,Gray,F,2000-10-20,292.03,2023-04-23,Walsh-Garner,Electronics,26,4
135044,Joseph,Hernandez,F,1957-10-31,241.64,2023-05-07,"Mathis, Townsend and Walters",Clothing,69,5
688938,Shawn,Smith,M,1994-10-22,785.19,2023-03-13,Bryant Group,Travel,32,3
367490,Kayla,Cole,F,1955-11-01,297.41,2023-07-14,Miller Inc,Clothing,71,7
123406,Larry,Ramos,M,1963-10-30,137.34,2023-06-12,Walker-Best,Cosmetic,63,6
152722,Gary,Carlson,F,1982-10-25,178.12,2023-04-09,Henderson-Larson,Clothing,44,4
43729,Charles,Mills,Unknown,2003-10-20,625.46,2023-08-06,"Davis, Leblanc and Humphrey",Travel,23,8
86430,James,Valdez,Unknown,1989-10-23,86.57,2023-09-17,Robinson-Griffith,Restaurant,37,9
210209,Brandon,White,F,1995-10-22,2869.2,2023-02-27,Peterson-Day,Travel,31,2
205977,John,Nichols,F,1972-10-27,77.66,2023-02-21,Wilkins-Bush,Cosmetic,54,2
566897,Donna,Watts,F,1979-10-26,374.8,2023-04-18,Diaz Inc,Market,47,4
87591,Jake,Garcia,M,1962-10-30,149.51,2023-06-28,Watkins LLC,Cosmetic,64,6
902405,David,Crane,F,1964-10-29,100.69,2023-05-12,"Clayton, Walker and Murphy",Cosmetic,62,5
606790,Frank,Vazquez,Unknown,1967-10-29,164.8,2023-05-06,Giles and Sons,Clothing,59,5
720428,Joshua,Miller,M,1983-10-25,11.64,2023-01-12,Payne and Sons,Restaurant,43,1
865633,Michael,Mayer,Unknown,1967-10-29,110.61,2023-04-14,Haney Ltd,Clothing,59,4
914570,Kyle,Bell,F,2000-10-20,317.82,2023-05-18,"Wilson, Blevins and Carter",Electronics,26,5
207299,Jeremy,Benson,F,2002-10-20,839.64,2023-03-15,Hernandez and Sons,Electronics,24,3
422134,Miguel,Bowers,Unknown,1990-10-23,109.98,2023-02-01,"Owens, Garrett and Ramsey",Cosmetic,36,2
807185,Shannon,Hatfield,M,1982-10-25,474.61,2023-03-26,"Miles, Moore and Park",Market,44,3
978057,Olivia,Murphy,M,1950-11-02,2438.92,2023-02-24,"Sanchez, Nichols and Randolph",Travel,76,2
697172,Jimmy,Walker,M,1988-10-23,197.98,2023-02-18,Nguyen Group,Cosmetic,38,2
470623,Melissa,Miller,M,1950-11-02,494.0,2023-02-28,Wolfe-Marshall,Market,76,2
599686,Matthew,Palmer,F,1979-10-26,107.98,2023-05-03,Ayers-Holt,Cosmetic,47,5
213907,Nathan,Kidd,M,1956-10-31,856.46,2023-04-16,"Watson, Chandler and Chambers",Electronics,70,4
541049,Pamela,Brown,M,1952-11-01,72.1,2023-03-18,"Sandoval, Montgomery and Mcintosh",Cosmetic,74,3
914601,Andrew,Knight,F,2000-10-20,44.97,2023-09-08,"Hill, Hampton and Harvey",Restaurant,26,9
890125,David,Miller,M,1974-10-27,237.57,2023-05-17,Scott Group,Clothing,52,5
24984,Andrea,Larsen,M,2003-10-20,119.19,2023-05-24,Robinson-Morris,Cosmetic,23,5
803533,Christopher,Alexander,F,1948-11-02,116.32,2023-08-12,Floyd LLC,Clothing,78,8
930416,David,Smith,F,1973-10-27,191.68,2023-08-28,Mccarthy Inc,Electronics,53,8
397726,Paula,Campos,F,1968-10-28,60.44,2023-04-09,"Walker, Bradshaw and Perry",Cosmetic,58,4
873177,Chad,Williams,M,1987-10-24,2056.0,2023-10-05,"Higgins, Haynes and Shah",Travel,39,10
391962,Tamara,Sanders,F,1995-10-22,54.77,2023-09-30,"Brown, Johnson and Carter",Restaurant,31,9
516400,Warren,Quinn,M,1986-10-24,14.36,2023-06-20,Small Group,Cosmetic,40,6
529482,Joshua,Cole,M,1999-10-21,207.14,2023-09-13,Mcmillan-Singh,Market,27,9
272334,Penny,Miller,M,1963-10-30,182.67,2023-07-24,Diaz Ltd,Electronics,63,7
861505,Rachel,Lawson,M,1986-10-24,202.61,2023-03-27,Jenkins LLC,Clothing,40,3
661724,Roberta,Summers,M,1984-10-24,260.11,2023-08-09,Trujillo-Ortiz,Clothing,42,8
114381,Crystal,Jordan,M,1962-10-30,2533.81,2023-04-16,Smith-Soto,Travel,64,4
111047,Bridget,Baker,F,1995-10-22,155.58,2023-03-03,"Fernandez, Roberts and Jennings",Cosmetic,31,3
181273,Glenn,Carpenter,F,1954-11-01,272.21,2023-09-01,Hammond-Huerta,Market,72,9
138028,Whitney,Knox,M,1980-10-25,58.22,2023-02-10,Bradley-Roach,Market,46,2
849473,Richard,Marshall,F,1992-10-22,768.58,2023-06-12,Hill-Robinson,Electronics,34,6
626820,Lucas,Strickland,M,1993-10-22,2848.13,2023-08-20,Payne Ltd,Travel,33,8
344128,Caleb,Brown,F,1980-10-25,69.32,2023-03-21,Harmon and Sons,Electronics,46,3
951390,William,Moore,F,1997-10-21,2034.88,2023-07-26,"Davis, Burgess and Jones",Travel,29,7
850562,Richard,Bell,M,1999-10-21,642.29,2023-04-26,Thomas-Kidd,Electronics,27,4
175729,Robert,Stone,M,1949-11-02,247.94,2023-04-27,Cruz-Johnson,Market,77,4
233802,Christine,Stephens,M,1987-10-24,22.96,2023-03-22,Valencia-Morris,Restaurant,39,3
300739,Anita,Carter,F,2004-10-19,772.53,2023-08-04,Hall PLC,Travel,22,8
822025,Daniel,Weaver,M,1960-10-30,355.58,2023-01-28,"Benson, Ryan and Olson",Market,66,1
948460,Beth,Marks,F,1963-10-30,217.58,2023-09-19,Young Inc,Market,63,9
94102,Donna,Griffin,M,1988-10-23,133.68,2023-07-27,"Williams, Higgins and Mcguire",Clothing,38,7
338185,Patricia,Stewart,Unknown,1977-10-26,198.09,2023-02-04,"Wright, Murillo and Holloway",Clothing,49,2
322338,Isaac,Henderson,M,1993-10-22,876.89,2023-01-10,"Jordan, Smith and Barnes",Electronics,33,1
212834,Vernon,Moore,M,1998-10-21,436.78,2023-07-25,Bond PLC,Market,28,7
485485,Jon,Garcia,F,1995-10-22,161.69,2023-05-17,Sherman PLC,Cosmetic,31,5
445150,Robert,Armstrong,Unknown,1996-10-21,1818.19,2023-03-03,Vasquez and Sons,Travel,30,3
149606,Morgan,Barnes,F,1948-11-02,81.96,2023-01-12,Nelson LLC,Restaurant,78,1
139706,John,King,Unknown,1951-11-02,77.93,2023-07-04,"Kramer, Evans and Williams",Restaurant,75,7
344583,Nicole,Bradford,M,1975-10-27,147.18,2023-06-24,Obrien-Solomon,Electronics,51,6
551065,Dana,Griffith,F,1979-10-26,185.2,2023-01-08,Murphy-Vargas,Electronics,47,1
224778,Kenneth,Hodges,F,1994-10-22,847.26,2023-06-21,"Daniel, Douglas and Mayer",Electronics,32,6
110421,Brian,Watkins,F,1969-10-28,74.46,2023-05-15,Ward Inc,Restaurant,57,5
139774,Isaiah,Meyer,M,1987-10-24,1899.66,2023-04-20,"Rojas, Daugherty and Moore",Travel,39,4
744913,Erin,Murphy,M,2000-10-20,291.34,2023-03-30,"Hebert, King and Reynolds",Clothing,26,3
986949,Elizabeth,Wagner,Unknown,1968-10-28,231.12,2023-02-04,Myers-Stokes,Clothing,58,2
4854,Veronica,Mcgrath,F,2003-10-20,297.65,2023-06-29,Brewer Ltd,Clothing,23,6
41165,Erika,Mitchell,F,1999-10-21,725.54,2023-08-24,Davis Inc,Electronics,27,8
175801,Adrienne,Mitchell,F,1948-11-02,269.94,2023-06-19,Costa LLC,Market,78,6
950161,Matthew,Smith,F,1951-11-02,129.46,2023-06-04,Mejia-Guerrero,Cosmetic,75,6
262347,Joseph,Moore,F,1973-10-27,274.82,2023-02-01,"Blake, Cole and Robinson",Clothing,53,2
300258,Gail,Bernard,F,1984-10-24,108.92,2023-09-15,Key Group,Market,42,9
979041,Barbara,Hicks,M,1975-10-27,390.39,2023-09-14,"Boyer, Rice and Watkins",Electronics,51,9
31564,Fernando,Matthews,M,1978-10-26,2479.63,2023-05-26,Schultz-Quinn,Travel,48,5
522916,Daniel,Smith,F,1972-10-27,164.4,2023-08-16,"Taylor, Fritz and Phillips",Cosmetic,54,8
706053,Laura,Bonilla,M,1983-10-25,156.16,2023-02-28,Oconnor-Byrd,Cosmetic,43,2
17349,Joe,Greene,F,1951-11-02,1779.57,2023-03-19,Huffman-Price,Travel,75,3
486607,Jeremy,Nguyen,M,1963-10-30,332.0,2023-03-18,Fitzgerald Ltd,Market,63,3
6225,Michael,Nash,F,1954-11-01,38.7,2023-02-28,Brady-Walker,Restaurant,72,2
662559,Carlos,Robinson,M,1976-10-26,242.56,2023-01-28,"Jones, Johnson and Harris",Clothing,50,1
694609,Amy,Taylor,F,1975-10-27,303.11,2023-06-06,Berry-Rogers,Electronics,51,6
304060,Scott,Cunningham,F,1969-10-28,297.93,2023-06-05,"Roth, Munoz and Davis",Market,57,6
26897,Elizabeth,Cohen,F,1984-10-24,62.5,2023-09-26,Osborn Inc,Electronics,42,9
339703,Brian,Porter,F,1999-10-21,242.29,2023-07-03,Jones-Porter,Clothing,27,7
66422,Rachel,Rodriguez,M,1996-10-21,47.7,2023-03-06,Davis-Martin,Cosmetic,30,3
841118,Ashley,Arnold,M,1980-10-25,64.01,2023-08-26,Beard-Gonzalez,Market,46,8
135822,Melissa,Montgomery,F,1994-10-22,77.98,2023-03-12,Edwards PLC,Restaurant,32,3
885840,Dana,Garcia,Unknown,1968-10-28,60.94,2023-03-29,Nelson and Sons,Clothing,58,3
839814,Heather,Miller,F,1969-10-28,861.75,2023-08-10,"Higgins, Giles and Hopkins",Travel,57,8
572329,Gail,Rice,M,1991-10-23,1157.75,2023-04-01,Hill Group,Travel,35,4
310343,Alexander,Smith,F,1975-10-27,110.58,2023-05-24,Brown Group,Cosmetic,51,5
787644,Wendy,Ho,Unknown,1951-11-02,47.93,2023-10-03,"Lin, Bruce and Esparza",Clothing,75,10
75763,Carlos,Smith,M,1997-10-21,57.51,2023-09-25,"Perez, Wright and Hardin",Restaurant,29,9
283339,James,Russell,F,1957-10-31,1610.96,2023-09-08,"Chang, Hines and Miller",Travel,69,9
400154,Angela,Holland,F,1966-10-29,1757.25,2023-08-28,"Thompson, Munoz and Todd",Travel,60,8
526637,Erika,Price,F,1966-10-29,43.36,2023-02-27,Stewart-Baldwin,Restaurant,60,2
803675,Leah,Callahan,M,1951-11-02,78.92,2023-09-29,Hicks and Sons,Clothing,75,9
900840,Jimmy,Barrera,M,1997-10-21,377.41,2023-05-29,Curtis Group,Market,29,5
265703,Carlos,Schultz,M,1989-10-23,1417.92,2023-09-13,Calhoun Ltd,Travel,37,9
967784,Rhonda,Mayer,Unknown,1952-11-01,108.84,2023-09-16,"Sullivan, Cline and Stephens",Market,74,9
523635,Rachel,Washington,Unknown,1994-10-22,2177.68,2023-08-23,Gomez-Roberts,Travel,32,8
938645,Lindsey,Thompson,F,1994-10-22,79.04,2023-04-20,Smith Ltd,Cosmetic,32,4
6206,Ryan,Williams,M,1994-10-22,647.98,2023-04-06,Miller-Douglas,Electronics,32,4
207462,Christopher,Stewart,F,1997-10-21,166.75,2023-07-10,Sutton-Brown,Cosmetic,29,7
453324,John,Barker,M,1981-10-25,75.31,2023-04-09,"Crawford, Flores and Rice",Clothing,45,4
53559,Joan,Hebert,M,1957-10-31,749.63,2023-01-18,Cohen PLC,Electronics,69,1
646006,Anna,Lane,M,1991-10-23,121.57,2023-05-01,"Brown, Baker and Lee",Clothing,35,5
597530,Sandra,Anderson,F,1991-10-23,494.25,2023-06-15,"Booth, Williams and Weiss",Market,35,6
167267,Chase,Gonzales,F,1974-10-27,210.03,2023-08-23,"Murray, Roman and Mathis",Market,52,8
241483,Lisa,Ryan,M,1998-10-21,211.96,2023-09-24,Martin and Sons,Clothing,28,9
575134,Kristin,Gallagher,M,1988-10-23,121.21,2023-03-04,Cook-Griffin,Cosmetic,38,3
812267,Christopher,Lara,M,1987-10-24,905.94,2023-06-01,Martinez-Ramos,Electronics,39,6
596985,Brian,Turner,M,1993-10-22,290.27,2023-05-26,Hoffman-Campbell,Clothing,33,5
911578,Chris,Alvarado,M,1999-10-21,115.67,2023-05-13,Douglas Inc,Cosmetic,27,5
229566,Sara,Griffin,F,1964-10-29,47.72,2023-02-20,Powell-Smith,Restaurant,62,2
247010,Alexandra,Braun,M,2002-10-20,210.05,2023-01-04,"Hoover, Green and Knight",Clothing,24,1
791538,Gloria,Dunlap,Unknown,1986-10-24,2653.03,2023-01-14,Blackburn Ltd,Travel,40,1
409789,Timothy,Aguilar,M,1963-10-30,102.76,2023-07-09,"Johnson, Oconnell and May",Cosmetic,63,7
950410,Kara,Logan,F,1958-10-31,79.36,2023-09-26,Newton-Acosta,Cosmetic,68,9
35165,Kristi,Parker,M,1972-10-27,769.64,2023-03-16,"Watson, Sutton and Shelton",Travel,54,3
804505,Joshua,Archer,M,1966-10-29,14.73,2023-04-18,Rogers-Rowe,Restaurant,60,4
254578,Matthew,Smith,Unknown,1996-10-21,21.14,2023-04-26,"Martinez, Harris and Simpson",Clothing,30,4
852554,John,Case,M,1959-10-31,140.28,2023-05-10,Moore Group,Clothing,67,5
317035,Alan,Ortiz,F,1981-10-25,106.14,2023-08-04,"Jones, Lopez and Weiss",Cosmetic,45,8
481543,Michael,Hampton,F,1993-10-22,76.1,2023-07-09,Smith-Miller,Clothing,33,7
609948,Rhonda,Sandoval,F,1987-10-24,41.06,2023-10-08,Anderson-Barnes,Clothing,39,10
386275,Paul,Barnett,M,1986-10-24,100.85,2023-10-03,Jennings-Blackwell,Clothing,40,10
191198,Douglas,Schmitt,M,1954-11-01,108.82,2023-04-05,"Richardson, Dickson and Reeves",Electronics,72,4
378826,Michael,Simpson,F,1955-11-01,50.0,2023-04-01,"Perez, Grant and Hopkins",Clothing,71,4
836135,Clinton,Manning,M,2001-10-20,419.1,2023-01-04,"Callahan, Avery and Johnston",Market,25,1
61369,Dalton,Jimenez,F,1990-10-23,89.64,2023-05-08,Whitehead-Bauer,Restaurant,36,5
589257,Ethan,Moore,F,1990-10-23,290.42,2023-06-16,"Sanders, Pacheco and Warren",Clothing,36,6
669258,Jeremiah,Woods,Unknown,1998-10-21,87.47,2023-09-11,Beasley-Leonard,Restaurant,28,9
978481,Anna,Manning,M,1966-10-29,61.82,2023-08-15,May-King,Restaurant,60,8
72047,Rachel,Brown,M,1950-11-02,108.83,2023-10-04,Greene-Armstrong,Cosmetic,76,10
179327,Renee,Miller,F,1951-11-02,178.57,2023-09-03,"Briggs, Jimenez and Wong",Electronics,75,9
422736,Elizabeth,Stuart,F,1955-11-01,169.45,2023-01-30,"Taylor, Johnson and Craig",Clothing,71,1
973839,Mary,Wilson,F,2003-10-20,156.06,2023-06-19,Jones LLC,Market,23,6
597252,Cameron,Johnson,F,2002-10-20,121.96,2023-04-16,Holt Inc,Market,24,4
344541,Darlene,Graham,Unknown,1988-10-23,80.21,2023-05-19,Douglas-Elliott,Cosmetic,38,5
42272,Adam,Odom,F,1963-10-30,36.51,2023-06-25,Thompson Group,Restaurant,63,6
450443,Jennifer,Baker,F,1987-10-24,48.63,2023-03-07,"Nelson, Escobar and Olsen",Restaurant,39,3
46838,Deborah,Terrell,M,1961-10-30,78.53,2023-05-10,Smith-Jones,Restaurant,65,5
487640,Angel,Everett,F,1954-11-01,25.75,2023-03-29,King-Barnes,Cosmetic,72,3
873878,Jessica,Day,F,1955-11-01,423.09,2023-03-24,"Frazier, Garcia and Lester",Market,71,3
585278,Laura,Smith,M,2003-10-20,13.53,2023-05-18,Boyd-Wade,Restaurant,23,5
614201,Kristine,Beltran,F,1964-10-29,149.51,2023-04-15,"Romero, Smith and Villegas",Clothing,62,4
204576,Savannah,Smith,Unknown,1992-10-22,176.77,2023-06-02,Hicks-Thomas,Cosmetic,34,6
865031,Cameron,Moody,F,1968-10-28,107.96,2023-05-14,"Montgomery, King and Payne",Clothing,58,5
285939,Lisa,Leon,M,1959-10-31,55.54,2023-09-10,Carter-Mcguire,Restaurant,67,9
177095,Melissa,Bishop,F,1949-11-02,1874.87,2023-02-13,"Rice, Morrison and Hammond",Travel,77,2
733714,Alice,Williams,F,1959-10-31,53.42,2023-09-09,Wright LLC,Restaurant,67,9
36846,Megan,Scott,Unknown,1997-10-21,436.93,2023-07-02,"Jennings, White and Holmes",Electronics,29,7
840727,Charles,Landry,M,1965-10-29,145.99,2023-03-08,Harris Group,Market,61,3
6998,Jason,Palmer,F,1973-10-27,1935.91,2023-02-19,Brown Inc,Travel,53,2
357728,Lori,Powell,M,1982-10-25,78.57,2023-03-21,"Johnson, Curtis and Romero",Cosmetic,44,3
508754,Patricia,Ware,F,1976-10-26,190.93,2023-03-10,"Schmidt, Hoffman and Williams",Clothing,50,3
442954,Brian,Durham,Unknown,1996-10-21,130.1,2023-09-27,Sanders-Hall,Travel,30,9
775045,Eric,Guzman,M,1990-10-23,116.45,2023-07-31,Gallagher-Johnson,Clothing,36,7
313194,Jeffrey,Bell,M,1987-10-24,327.54,2023-06-30,Higgins-Mckinney,Market,39,6
43646,Emily,Berry,Unknown,1990-10-23,118.93,2023-03-06,"Daniels, Solomon and Pittman",Cosmetic,36,3
853609,Cindy,Cooper,F,1954-11-01,2739.28,2023-03-16,"Simpson, Lee and Williams",Travel,72,3
641600,Valerie,Mason,Unknown,2002-10-20,118.24,2023-05-03,Rush-Young,Market,24,5
180156,Jamie,Stewart,M,1992-10-22,79.39,2023-08-12,"Valenzuela, Jones and Hahn",Restaurant,34,8
787805,John,Lopez,M,1961-10-30,362.68,2023-04-23,"Ayala, Stevens and Flores",Market,65,4
43041,Debra,Vargas,F,1949-11-02,288.87,2023-02-05,"Navarro, Mccann and Martinez",Travel,77,2
736452,Tom,Taylor,M,1968-10-28,140.3,2023-01-10,Reid Ltd,Clothing,58,1
113608,Adrienne,Harris,F,1988-10-23,79.98,2023-08-08,Morrison-Wright,Restaurant,38,8
304277,Daniel,Willis,M,1985-10-24,84.01,2023-10-08,"Nichols, Cook and Reed",Clothing,41,10
565792,Natalie,Crane,F,2003-10-20,425.22,2023-01-26,Potter-Smith,Electronics,23,1
299566,Stephen,Davis,F,1978-10-26,515.0,2023-04-22,Peters LLC,Travel,48,4
410713,Christopher,Edwards,M,1959-10-31,51.77,2023-01-29,"Vazquez, Nelson and Carter",Clothing,67,1
196879,Robert,Stewart,Unknown,1950-11-02,97.87,2023-09-23,Woodward-Smith,Restaurant,76,9
65981,Jane,Costa,M,1992-10-22,57.87,2023-05-10,Hughes-Hudson,Restaurant,34,5
156976,Elizabeth,Hayes,F,1981-10-25,625.03,2023-05-23,Cain LLC,Electronics,45,5
908217,Jacqueline,Ramsey,F,2004-10-19,20.25,2023-05-27,"Floyd, Johnson and Martinez",Cosmetic,22,5
437810,Kevin,Clarke,F,1980-10-25,1796.28,2023-10-05,"Garcia, Smith and Mason",Travel,46,10
621955,Bryan,Smith,M,1955-11-01,1391.43,2023-06-01,"Jackson, Foster and Wright",Travel,71,6
819451,Larry,Le,F,1955-11-01,53.42,2023-03-29,Middleton LLC,Cosmetic,71,3
692999,Elizabeth,Sanford,M,1966-10-29,90.31,2023-04-30,Russo and Sons,Clothing,60,4
997966,Stephanie,Brooks,F,2001-10-20,87.99,2023-05-20,Houston-Castro,Market,25,5
101836,Michael,Johnson,Unknown,2003-10-20,20.8,2023-01-15,"Benson, May and Bowen",Restaurant,23,1
351607,Luis,Fischer,F,1956-10-31,51.11,2023-04-09,Lawrence-Thompson,Market,70,4
310325,Matthew,Vasquez,Unknown,1959-10-31,242.67,2023-08-13,Carrillo-Jones,Clothing,67,8
192335,Adam,Mack,F,1979-10-26,2636.88,2023-10-02,Bell-Morgan,Travel,47,10
997269,Wesley,Pope,F,1997-10-21,823.42,2023-08-02,Evans LLC,Electronics,29,8
263042,Amanda,Roth,M,1993-10-22,943.58,2023-05-10,Hughes and Sons,Electronics,33,5
351154,Christopher,Grant,M,1958-10-31,96.43,2023-08-09,Mendoza and Sons,Restaurant,68,8
138020,Diamond,Smith,F,1999-10-21,708.15,2023-07-31,"Campbell, Cox and Lyons",Electronics,27,7
136734,Christopher,Velasquez,M,1956-10-31,76.37,2023-08-22,Love LLC,Cosmetic,70,8
203665,Caitlin,Melendez,M,2005-10-19,1147.97,2023-03-03,Preston-Wright,Travel,21,3
166364,Emily,Mills,F,1998-10-21,147.48,2023-06-02,Best PLC,Clothing,28,6
338803,Brianna,Garner,M,1967-10-29,225.32,2023-07-27,Perez-Harvey,Electronics,59,7
799375,Jennifer,Daniel,F,1950-11-02,22.7,2023-03-03,Williams LLC,Cosmetic,76,3
595457,Samantha,Mcknight,M,1971-10-28,352.27,2023-07-15,Weber and Sons,Market,55,7
878570,Catherine,Sherman,Unknown,1960-10-30,309.62,2023-08-30,Goodman-Mccullough,Market,66,8
954813,Ashley,Kim,M,1962-10-30,229.96,2023-06-06,"Matthews, Steele and Copeland",Electronics,64,6
886850,Jodi,Kennedy,M,1997-10-21,2821.72,2023-08-10,"Glover, Hood and Jones",Travel,29,8
562514,Ronald,Smith,F,1961-10-30,68.19,2023-09-27,Knight and Sons,Market,65,9
570500,Angela,Owens,F,1975-10-27,92.29,2023-05-21,Lopez PLC,Cosmetic,51,5
454219,John,Bailey,F,1977-10-26,43.54,2023-08-24,Dunn Group,Restaurant,49,8
927084,John,Smith,F,1970-10-28,846.16,2023-03-18,"Cline, Rhodes and Nunez",Electronics,56,3
161587,Carlos,Rivera,M,1990-10-23,100.35,2023-02-28,Ford-Morton,Clothing,36,2
662640,David,Terry,Unknown,1967-10-29,182.42,2023-01-30,"Alvarado, Patterson and Rodriguez",Cosmetic,59,1
48363,Mary,Mayer,M,1991-10-23,33.02,2023-07-07,Diaz and Sons,Restaurant,35,7
136910,Natalie,Gutierrez,F,1988-10-23,22.47,2023-08-02,"Mcclain, Jensen and Cochran",Cosmetic,38,8
719,Lauren,Garner,Unknown,1962-10-30,428.04,2023-10-03,"Klein, Carlson and Guzman",Market,64,10
787483,Jessica,Odonnell,M,1955-11-01,317.19,2023-02-17,"Jackson, Freeman and Hall",Travel,71,2
193391,Ryan,Bauer,F,1993-10-22,71.56,2023-08-17,"Webster, Morrison and Daniels",Cosmetic,33,8
412058,Roger,Hayes,M,1964-10-29,137.44,2023-08-30,"Turner, Hall and Taylor",Cosmetic,62,8
760031,Benjamin,Conway,F,1970-10-28,96.93,2023-09-01,Adams LLC,Restaurant,56,9
670182,Shelley,Rasmussen,M,1975-10-27,29.46,2023-07-10,Shelton PLC,Restaurant,51,7
176630,Holly,Lee,F,1991-10-23,564.82,2023-09-28,"Lambert, Shaffer and Maldonado",Travel,35,9
122350,Mary,King,Unknown,2003-10-20,2433.78,2023-02-20,Singh LLC,Travel,23,2
384779,Lisa,Johnson,M,1999-10-21,19.17,2023-02-16,King Ltd,Restaurant,27,2
923577,Mary,Horton,F,1977-10-26,227.5,2023-02-25,"Davis, Keller and Torres",Market,49,2
326961,Melinda,Heath,F,2002-10-20,39.44,2023-05-06,Norman PLC,Restaurant,24,5
737704,Thomas,Price,F,1980-10-25,954.62,2023-08-26,Wilson and Sons,Electronics,46,8
127723,Leroy,Nelson,F,1982-10-25,190.99,2023-09-14,"Harper, Garrison and Lawson",Clothing,44,9
961184,Kristine,Abbott,M,1969-10-28,98.47,2023-09-22,"Alexander, Patterson and Hensley",Cosmetic,57,9
650623,Leah,Lopez,Unknown,1981-10-25,85.29,2023-03-03,"Salinas, Robbins and Fernandez",Clothing,45,3
168446,Colleen,Howard,F,1978-10-26,182.2,2023-05-29,Kim and Sons,Clothing,48,5
203204,Johnathan,Cooper,M,1956-10-31,85.04,2023-07-11,Hart-Johnson,Restaurant,70,7
46020,Michael,Murphy,Unknown,1952-11-01,1101.43,2023-09-08,"Gutierrez, Ferguson and Barker",Travel,74,9
554600,Sharon,Watson,F,1963-10-30,1001.42,2023-07-05,"Reed, Phillips and Douglas",Travel,63,7
283559,Sierra,Russell,M,1982-10-25,77.68,2023-01-12,"Gentry, Hobbs and Young",Restaurant,44,1
585909,Jeffery,Simmons,F,1950-11-02,1587.23,2023-07-16,Hale LLC,Travel,76,7
847047,Kristen,Wright,F,1984-10-24,169.76,2023-02-15,Fletcher-Smith,Cosmetic,42,2
654427,Michael,Jones,Unknown,1960-10-30,619.76,2023-08-09,Fry-Hamilton,Electronics,66,8
151918,Christina,Carpenter,Unknown,1986-10-24,160.87,2023-01-15,"Clayton, Cohen and Thompson",Cosmetic,40,1
813152,Michael,Thomas,M,1953-11-01,83.12,2023-03-02,"Johnson, Bennett and Mccullough",Cosmetic,73,3
428624,Debbie,Powell,M,1979-10-26,642.48,2023-06-14,Kennedy-Fritz,Electronics,47,6
81763,Nicole,Reed,F,1995-10-22,51.5,2023-08-28,Bradshaw LLC,Clothing,31,8
53986,Stephanie,Gould,F,1950-11-02,918.85,2023-02-18,Atkinson Ltd,Electronics,76,2
479128,Elizabeth,Miller,M,1955-11-01,101.29,2023-10-10,"Clark, Rivera and Smith",Electronics,71,10
657971,Carlos,Hess,M,1949-11-02,163.04,2023-04-20,Webb-Juarez,Market,77,4
15078,Bailey,Carter,M,1973-10-27,250.2,2023-09-04,"Lewis, Le and Molina",Clothing,53,9
